caseKey,caseName,caseDescription,scenarioKey,scenario,scenarioKind,reviewMechanism,segmentType,segmentKey,totalCases,reviewedCases,intakeFilings,screenedFilings,reviewRate,intakeAcceptanceRate,legalStability,rightsProtection,shadowDocketAbuse,emergencyReliefRate,meritsInvalidationRate,emergencyReasonGivingRate,emergencyVoteDisclosureRate,emergencyPublicDisagreementRate,governmentEmergencyWinRate,meritsFollowUpRate,lowerCourtConflict,averageTimeToReview,averageLowerCourtDepth,stateFederalTension,intercourtConflict,legitimacy,constitutionalConflict,democraticResponsiveness,legislativeResponseCredibility,caseSelectionAccess,governmentRepeatPlayerAdvantage,implementationCapacity,democraticConstitutionalism,vetoRelocationRisk,legalTransplantFeasibility,politicalCultureSensitivity,complianceRate,defianceRate,workaroundRate,repeatedLitigationRate,executiveImplementationRate,agencyNonacquiescenceRate,legislativeReenactmentRate,localGovernmentComplianceRate,publicTrust,legislativeConflict,courtCurbingPressure,amendmentPressure,directCourtCost,upstreamScreeningCost,capacityStrainCost,institutionalBudgetCost,institutionalDelayCost,implementationComplexity,totalInstitutionalCost
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,fifteen-justice-commission,Fifteen-justice supermajority commission court,court_variant,strong_form_court,period,3,2400,2400,103968,101568,1.000,0.023,0.887,0.741,0.063,0.369,0.409,0.671,0.571,0.256,0.361,0.302,0.698,0.601,2.423,0.556,0.496,0.701,0.248,0.462,0.577,0.432,0.354,0.616,0.636,0.436,0.645,0.717,0.505,0.209,0.146,0.214,0.481,0.161,0.070,0.292,0.001,0.795,0.886,0.576,0.367,0.690,0.432,0.441,0.444,0.455,0.473
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,fifteen-justice-commission,Fifteen-justice supermajority commission court,court_variant,strong_form_court,period,4,2400,2400,104190,101790,1.000,0.023,0.889,0.738,0.059,0.433,0.398,0.686,0.567,0.299,0.391,0.301,0.704,0.604,2.428,0.556,0.496,0.701,0.247,0.461,0.577,0.431,0.360,0.616,0.631,0.437,0.645,0.717,0.428,0.227,0.170,0.251,0.449,0.168,0.081,0.251,0.001,0.894,0.950,0.816,0.367,0.691,0.430,0.441,0.445,0.454,0.473
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,supermajority-invalidation,Supermajority required to invalidate laws,court_variant,strong_form_court,period,1,2400,2400,103921,101521,1.000,0.023,0.895,0.735,0.066,0.443,0.395,0.635,0.521,0.327,0.430,0.270,0.697,0.602,2.434,0.556,0.492,0.704,0.249,0.456,0.568,0.432,0.360,0.616,0.653,0.446,0.644,0.721,0.689,0.096,0.078,0.150,0.686,0.060,0.025,0.516,0.203,0.476,0.261,0.139,0.301,0.690,0.389,0.375,0.440,0.487,0.453
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,supermajority-invalidation,Supermajority required to invalidate laws,court_variant,strong_form_court,period,2,2400,2400,104118,101718,1.000,0.023,0.896,0.735,0.069,0.463,0.380,0.671,0.519,0.275,0.427,0.262,0.700,0.604,2.425,0.553,0.493,0.677,0.248,0.460,0.568,0.431,0.354,0.616,0.640,0.446,0.644,0.720,0.573,0.162,0.130,0.191,0.602,0.105,0.062,0.412,0.002,0.646,0.674,0.341,0.306,0.690,0.403,0.379,0.442,0.490,0.458
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,supermajority-invalidation,Supermajority required to invalidate laws,court_variant,strong_form_court,period,3,2400,2400,104008,101608,1.000,0.023,0.896,0.737,0.065,0.471,0.385,0.610,0.510,0.285,0.445,0.316,0.698,0.601,2.423,0.556,0.496,0.678,0.248,0.459,0.568,0.432,0.354,0.616,0.631,0.445,0.644,0.721,0.451,0.206,0.177,0.243,0.471,0.157,0.084,0.273,0.001,0.826,0.904,0.643,0.306,0.690,0.403,0.379,0.441,0.490,0.458
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,supermajority-invalidation,Supermajority required to invalidate laws,court_variant,strong_form_court,period,4,2400,2400,104284,101884,1.000,0.023,0.899,0.737,0.058,0.432,0.382,0.631,0.500,0.259,0.400,0.301,0.704,0.604,2.428,0.556,0.496,0.679,0.245,0.461,0.568,0.431,0.360,0.616,0.628,0.446,0.644,0.720,0.431,0.238,0.178,0.255,0.429,0.185,0.088,0.223,0.001,0.919,0.965,0.861,0.305,0.691,0.401,0.379,0.442,0.490,0.458
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,strict-recusal-court,Strict recusal with substitute justices,court_variant,strong_form_court,period,1,2400,2400,103885,101485,1.000,0.023,0.887,0.740,0.062,0.364,0.403,0.721,0.666,0.286,0.332,0.276,0.697,0.602,2.434,0.556,0.492,0.750,0.247,0.462,0.585,0.432,0.360,0.615,0.663,0.434,0.645,0.720,0.713,0.077,0.070,0.124,0.715,0.057,0.028,0.529,0.236,0.445,0.228,0.101,0.353,0.690,0.391,0.427,0.440,0.482,0.466
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,strict-recusal-court,Strict recusal with substitute justices,court_variant,strong_form_court,period,2,2400,2400,104256,101856,1.000,0.023,0.889,0.739,0.062,0.414,0.392,0.718,0.669,0.228,0.378,0.250,0.700,0.604,2.425,0.553,0.493,0.719,0.246,0.466,0.585,0.431,0.354,0.613,0.652,0.435,0.644,0.720,0.615,0.139,0.120,0.162,0.605,0.096,0.058,0.448,0.003,0.564,0.563,0.247,0.366,0.691,0.431,0.440,0.445,0.488,0.479
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,strict-recusal-court,Strict recusal with substitute justices,court_variant,strong_form_court,period,3,2400,2400,103868,101468,1.000,0.023,0.888,0.740,0.066,0.419,0.388,0.714,0.699,0.303,0.383,0.310,0.698,0.601,2.423,0.556,0.496,0.719,0.247,0.461,0.584,0.432,0.354,0.613,0.641,0.434,0.644,0.720,0.514,0.190,0.148,0.213,0.520,0.131,0.070,0.329,0.001,0.713,0.817,0.495,0.366,0.690,0.433,0.440,0.444,0.489,0.479
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,strict-recusal-court,Strict recusal with substitute justices,court_variant,strong_form_court,period,4,2400,2400,104033,101633,1.000,0.023,0.889,0.737,0.063,0.421,0.386,0.681,0.664,0.258,0.395,0.267,0.704,0.604,2.428,0.556,0.496,0.718,0.246,0.462,0.584,0.431,0.360,0.613,0.635,0.435,0.644,0.720,0.445,0.233,0.163,0.240,0.469,0.159,0.089,0.265,0.001,0.836,0.927,0.743,0.366,0.691,0.432,0.440,0.445,0.489,0.479
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,court_variant,strong_form_court,period,1,2400,2400,104652,102252,1.000,0.023,0.891,0.739,0.003,0.416,0.439,0.878,0.663,0.111,0.397,1.000,0.697,0.602,2.434,0.556,0.492,0.764,0.238,0.458,0.595,0.432,0.360,0.618,0.666,0.446,0.644,0.718,0.721,0.077,0.073,0.109,0.721,0.047,0.034,0.544,0.238,0.454,0.257,0.096,0.302,0.691,0.385,0.376,0.442,0.480,0.452
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,court_variant,strong_form_court,period,2,2400,2400,104945,102545,1.000,0.023,0.890,0.740,0.003,0.449,0.450,0.833,0.696,0.156,0.427,1.000,0.700,0.604,2.425,0.553,0.493,0.733,0.240,0.459,0.597,0.431,0.354,0.616,0.652,0.447,0.644,0.719,0.608,0.137,0.128,0.165,0.615,0.106,0.065,0.418,0.006,0.608,0.658,0.224,0.312,0.691,0.417,0.386,0.445,0.485,0.462
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,court_variant,strong_form_court,period,3,2400,2400,104680,102280,1.000,0.023,0.890,0.741,0.004,0.456,0.448,0.868,0.706,0.152,0.431,1.000,0.698,0.601,2.423,0.556,0.496,0.733,0.239,0.459,0.596,0.432,0.354,0.616,0.642,0.446,0.644,0.719,0.507,0.199,0.154,0.216,0.512,0.154,0.077,0.304,0.002,0.782,0.899,0.479,0.312,0.691,0.418,0.386,0.445,0.486,0.462
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,reasoned-emergency-review,Reasoned emergency orders with merits follow-up,court_variant,strong_form_court,period,4,2400,2400,104861,102461,1.000,0.023,0.892,0.739,0.003,0.435,0.442,0.910,0.698,0.141,0.422,1.000,0.704,0.604,2.428,0.556,0.496,0.732,0.238,0.460,0.595,0.431,0.360,0.616,0.637,0.446,0.644,0.719,0.452,0.227,0.168,0.242,0.449,0.177,0.085,0.258,0.001,0.895,0.960,0.744,0.312,0.692,0.417,0.386,0.446,0.486,0.463
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,panel-en-banc-review,Panel review with en banc safety valve,court_variant,strong_form_court,period,1,2400,2400,104004,101604,1.000,0.023,0.882,0.737,0.062,0.422,0.422,0.664,0.657,0.270,0.380,0.265,0.697,0.602,2.434,0.556,0.492,0.740,0.250,0.459,0.583,0.432,0.360,0.611,0.659,0.433,0.644,0.719,0.691,0.084,0.077,0.136,0.702,0.064,0.030,0.509,0.211,0.466,0.251,0.121,0.423,0.690,0.424,0.493,0.510,0.473,0.501
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,panel-en-banc-review,Panel review with en banc safety valve,court_variant,strong_form_court,period,2,2400,2400,104167,101767,1.000,0.023,0.882,0.739,0.062,0.411,0.425,0.665,0.599,0.247,0.357,0.268,0.700,0.604,2.425,0.553,0.493,0.713,0.249,0.465,0.584,0.431,0.354,0.608,0.646,0.434,0.644,0.720,0.588,0.153,0.130,0.181,0.592,0.108,0.064,0.409,0.002,0.635,0.664,0.286,0.436,0.690,0.465,0.505,0.514,0.479,0.514
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,panel-en-banc-review,Panel review with en banc safety valve,court_variant,strong_form_court,period,3,2400,2400,103914,101514,1.000,0.023,0.883,0.740,0.064,0.413,0.417,0.695,0.682,0.215,0.381,0.318,0.698,0.601,2.423,0.556,0.496,0.712,0.249,0.462,0.583,0.432,0.354,0.608,0.635,0.433,0.644,0.720,0.455,0.225,0.159,0.251,0.459,0.168,0.073,0.272,0.001,0.817,0.913,0.595,0.437,0.690,0.467,0.506,0.515,0.480,0.515
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,panel-en-banc-review,Panel review with en banc safety valve,court_variant,strong_form_court,period,4,2400,2400,104093,101693,1.000,0.023,0.886,0.738,0.062,0.423,0.398,0.677,0.648,0.258,0.397,0.287,0.704,0.604,2.428,0.556,0.496,0.713,0.247,0.462,0.581,0.431,0.360,0.608,0.631,0.433,0.644,0.720,0.437,0.251,0.162,0.251,0.417,0.175,0.076,0.233,0.001,0.915,0.968,0.842,0.436,0.691,0.466,0.506,0.515,0.480,0.515
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,court_variant,strong_form_court,period,1,2400,2400,105084,102684,1.000,0.023,0.914,0.747,0.003,0.280,0.337,0.876,0.741,0.088,0.260,1.000,0.697,0.602,2.434,0.556,0.492,0.777,0.245,0.470,0.589,0.432,0.360,0.589,0.661,0.596,0.641,0.733,0.738,0.073,0.072,0.120,0.742,0.049,0.025,0.559,0.276,0.408,0.178,0.098,0.508,0.691,0.534,0.574,0.568,0.615,0.579
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,court_variant,strong_form_court,period,2,2400,2400,105301,102901,1.000,0.023,0.916,0.747,0.003,0.349,0.325,0.873,0.661,0.148,0.302,1.000,0.700,0.604,2.425,0.553,0.493,0.743,0.242,0.476,0.589,0.431,0.354,0.587,0.654,0.597,0.640,0.733,0.675,0.106,0.100,0.140,0.685,0.070,0.043,0.505,0.015,0.444,0.401,0.189,0.521,0.691,0.575,0.587,0.572,0.622,0.592
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,court_variant,strong_form_court,period,3,2400,2400,105057,102657,1.000,0.023,0.916,0.748,0.004,0.347,0.323,0.870,0.708,0.144,0.330,1.000,0.698,0.601,2.423,0.556,0.496,0.742,0.243,0.471,0.587,0.432,0.354,0.587,0.646,0.596,0.640,0.733,0.614,0.132,0.123,0.170,0.598,0.102,0.055,0.408,0.002,0.523,0.605,0.347,0.521,0.691,0.575,0.587,0.572,0.622,0.592
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,dual-cross-checking-courts,Dual supreme courts with cross-checking invalidations,court_variant,strong_form_court,period,4,2400,2400,105296,102896,1.000,0.023,0.915,0.745,0.003,0.365,0.331,0.847,0.706,0.112,0.338,1.000,0.704,0.604,2.428,0.556,0.496,0.741,0.244,0.471,0.588,0.431,0.360,0.587,0.640,0.597,0.640,0.733,0.557,0.175,0.129,0.193,0.546,0.135,0.065,0.373,0.002,0.624,0.718,0.542,0.521,0.692,0.574,0.587,0.573,0.622,0.592
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,constitutional-council,Pre-enactment constitutional council,court_variant,strong_form_court,period,1,2400,2400,103944,101544,1.000,0.023,0.948,0.739,0.061,0.367,0.310,0.764,0.714,0.286,0.320,0.260,0.697,0.602,2.434,0.556,0.492,0.779,0.239,0.468,0.587,0.432,0.360,0.603,0.660,0.662,0.644,0.726,0.737,0.067,0.068,0.120,0.734,0.043,0.025,0.561,0.294,0.385,0.155,0.089,0.427,0.690,0.434,0.496,0.507,0.555,0.517
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,constitutional-council,Pre-enactment constitutional council,court_variant,strong_form_court,period,2,2400,2400,104281,101881,1.000,0.023,0.951,0.741,0.057,0.343,0.289,0.752,0.719,0.221,0.297,0.253,0.700,0.604,2.425,0.553,0.493,0.746,0.234,0.477,0.586,0.431,0.354,0.600,0.655,0.662,0.643,0.726,0.705,0.084,0.095,0.127,0.699,0.058,0.045,0.528,0.024,0.365,0.300,0.165,0.447,0.691,0.498,0.515,0.514,0.565,0.538
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,constitutional-council,Pre-enactment constitutional council,court_variant,strong_form_court,period,3,2400,2400,104006,101606,1.000,0.023,0.949,0.743,0.059,0.354,0.311,0.750,0.715,0.245,0.333,0.306,0.698,0.601,2.423,0.556,0.496,0.743,0.238,0.469,0.586,0.432,0.354,0.599,0.649,0.662,0.643,0.727,0.647,0.124,0.110,0.159,0.642,0.090,0.058,0.470,0.003,0.397,0.431,0.286,0.448,0.690,0.499,0.515,0.513,0.566,0.538
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,constitutional-council,Pre-enactment constitutional council,court_variant,strong_form_court,period,4,2400,2400,104155,101755,1.000,0.023,0.950,0.739,0.056,0.367,0.307,0.731,0.736,0.251,0.328,0.281,0.704,0.604,2.428,0.556,0.496,0.742,0.237,0.470,0.586,0.431,0.360,0.599,0.645,0.663,0.643,0.727,0.607,0.146,0.121,0.165,0.603,0.103,0.056,0.433,0.003,0.461,0.510,0.439,0.447,0.691,0.498,0.515,0.514,0.566,0.538
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,legislative-override-court,Judicial review with delayed legislative override,court_variant,strong_form_court,period,1,2400,2400,103937,101537,1.000,0.023,0.873,0.732,0.065,0.410,0.434,0.651,0.517,0.224,0.382,0.267,0.697,0.602,2.434,0.556,0.492,0.719,0.256,0.460,0.579,0.432,0.360,0.613,0.653,0.434,0.644,0.724,0.699,0.090,0.075,0.132,0.691,0.063,0.036,0.520,0.193,0.492,0.278,0.130,0.303,0.690,0.390,0.376,0.441,0.509,0.458
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,legislative-override-court,Judicial review with delayed legislative override,court_variant,strong_form_court,period,2,2400,2400,104068,101668,1.000,0.023,0.874,0.732,0.070,0.464,0.421,0.637,0.585,0.291,0.414,0.260,0.700,0.604,2.425,0.553,0.493,0.692,0.256,0.464,0.579,0.431,0.354,0.611,0.638,0.435,0.644,0.724,0.554,0.170,0.145,0.195,0.570,0.120,0.068,0.400,0.002,0.694,0.727,0.334,0.313,0.690,0.425,0.386,0.445,0.515,0.469
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,legislative-override-court,Judicial review with delayed legislative override,court_variant,strong_form_court,period,3,2400,2400,104025,101625,1.000,0.023,0.876,0.736,0.063,0.421,0.425,0.652,0.551,0.322,0.402,0.296,0.698,0.601,2.423,0.556,0.496,0.694,0.254,0.464,0.578,0.432,0.354,0.611,0.630,0.434,0.644,0.724,0.450,0.240,0.155,0.241,0.455,0.163,0.074,0.257,0.001,0.865,0.942,0.675,0.313,0.690,0.424,0.386,0.444,0.515,0.469
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,legislative-override-court,Judicial review with delayed legislative override,court_variant,strong_form_court,period,4,2400,2400,104238,101838,1.000,0.023,0.877,0.733,0.059,0.418,0.416,0.687,0.546,0.305,0.380,0.285,0.704,0.604,2.428,0.556,0.496,0.694,0.252,0.465,0.578,0.431,0.360,0.612,0.626,0.435,0.644,0.724,0.418,0.249,0.168,0.252,0.430,0.178,0.090,0.233,0.001,0.941,0.985,0.892,0.313,0.691,0.423,0.387,0.445,0.515,0.469
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,accountability-retention-court,Retention-election accountability court,court_variant,strong_form_court,period,1,2400,2400,104014,101614,1.000,0.023,0.894,0.726,0.056,0.238,0.278,0.669,0.594,0.238,0.201,0.282,0.697,0.602,2.434,0.556,0.492,0.747,0.245,0.482,0.576,0.432,0.360,0.612,0.665,0.405,0.644,0.724,0.720,0.063,0.061,0.124,0.696,0.049,0.017,0.523,0.252,0.396,0.155,0.099,0.303,0.690,0.390,0.376,0.442,0.530,0.461
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,accountability-retention-court,Retention-election accountability court,court_variant,strong_form_court,period,2,2400,2400,104049,101649,1.000,0.023,0.897,0.732,0.062,0.273,0.266,0.660,0.578,0.218,0.232,0.273,0.700,0.604,2.425,0.553,0.493,0.716,0.239,0.486,0.574,0.431,0.354,0.608,0.660,0.408,0.644,0.725,0.682,0.096,0.100,0.140,0.683,0.074,0.046,0.506,0.012,0.402,0.327,0.198,0.329,0.690,0.473,0.401,0.450,0.543,0.488
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,accountability-retention-court,Retention-election accountability court,court_variant,strong_form_court,period,3,2400,2400,104057,101657,1.000,0.023,0.894,0.730,0.055,0.269,0.281,0.709,0.611,0.233,0.251,0.322,0.698,0.601,2.423,0.556,0.496,0.714,0.242,0.482,0.575,0.432,0.354,0.608,0.652,0.407,0.644,0.725,0.596,0.133,0.132,0.171,0.603,0.102,0.063,0.419,0.002,0.459,0.503,0.354,0.329,0.690,0.472,0.401,0.450,0.543,0.488
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,accountability-retention-court,Retention-election accountability court,court_variant,strong_form_court,period,4,2400,2400,104147,101747,1.000,0.023,0.895,0.729,0.055,0.281,0.279,0.682,0.599,0.249,0.257,0.308,0.704,0.604,2.428,0.556,0.496,0.714,0.241,0.481,0.575,0.431,0.360,0.608,0.648,0.407,0.644,0.725,0.540,0.174,0.134,0.196,0.555,0.107,0.064,0.371,0.002,0.541,0.598,0.546,0.329,0.691,0.472,0.401,0.451,0.544,0.488
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,court_variant,strong_form_court,period,1,2400,2400,104742,102342,1.000,0.023,0.917,0.746,0.002,0.314,0.359,0.904,0.732,0.119,0.294,1.000,0.697,0.602,2.434,0.556,0.492,0.780,0.229,0.469,0.590,0.432,0.360,0.596,0.674,0.432,0.642,0.732,0.720,0.077,0.071,0.125,0.735,0.058,0.025,0.533,0.274,0.406,0.198,0.098,0.446,0.691,0.419,0.517,0.510,0.628,0.532
baseline,Baseline,Moderately polarized appointment environment with ordinary constitutional-review pressure.,independence-accountability-hybrid,Hybrid court balancing independence and accountability,court_variant,strong_form_court,period,2,2400,2400,104985,102585,1.000,0.023,0.918,0.746,0.002,0.350,0.355,0.875,0.716,0.101,0.305,1.000,0.700,0.604,2.425,0.553,0.493,0.747,0.228,0.474,0.591,0.431,0.354,0.594,0.666,0.433,0.642,0.732,0.674,0.102,0.112,0.144,0.668,0.083,0.053,0.481,0.020,0.434,0.443,0.181,0.459,0.691,0.460,0.529,0.513,0.634,0.545
